filename,label
normal/117_1306262456650_B.wav,normal
normal/125_1306332456645_B.wav,normal
normal/126_1306777102824_B.wav,normal
normal/126_1306777102824_C.wav,normal
normal/126_1306777102824_D.wav,normal
normal/127_1306764300147_A.wav,normal
normal/127_1306764300147_B.wav,normal
normal/127_1306764300147_C1.wav,normal
normal/128_1306344005749_B.wav,normal
normal/128_1306344005749_D.wav,normal
normal/128_1306344005749_D1.wav,normal
normal/129_1306344506305_B1.wav,normal
normal/129_1306344506305_D.wav,normal
normal/129_1306344506305_D1.wav,normal
normal/133_1306759619127_A.wav,normal
normal/133_1306759619127_B.wav,normal
normal/133_1306759619127_D.wav,normal
normal/134_1306428161797_C.wav,normal
normal/134_1306428161797_C2.wav,normal
normal/134_1306428161797_D.wav,normal
normal/137_1306764999211_C.wav,normal
normal/137_1306764999211_D.wav,normal
normal/139_1306519274653_A.wav,normal
normal/140_1306519735121_A.wav,normal
normal/140_1306519735121_B.wav,normal
normal/140_1306519735121_D1.wav,normal
normal/141_1306520154450_B.wav,normal
normal/141_1306520154450_C.wav,normal
normal/143_1306763822290_B.wav,normal
normal/143_1306763822290_C.wav,normal
normal/145_1307987561278_B.wav,normal
normal/145_1307987561278_C.wav,normal
normal/146_1306778707532_A.wav,normal
normal/146_1306778707532_B.wav,normal
normal/146_1306778707532_D1.wav,normal
normal/146_1306778707532_D2.wav,normal
normal/146_1306778707532_D3.wav,normal
normal/146_1306778707532_D4.wav,normal
normal/147_1306523973811_A.wav,normal
normal/147_1306523973811_C.wav,normal
normal/148_1306768801551_C1.wav,normal
normal/148_1306768801551_D2.wav,normal
normal/149_1306776016110_B.wav,normal
normal/149_1306776016110_C1.wav,normal
normal/150_1306776340746_B.wav,normal
normal/150_1306776340746_C.wav,normal
normal/151_1306779785624_A.wav,normal
normal/151_1306779785624_D.wav,normal
normal/152_1306779561195_B1.wav,normal
normal/152_1306779561195_C1.wav,normal
normal/152_1306779561195_D.wav,normal
normal/153_1306848820671_A.wav,normal
normal/153_1306848820671_B.wav,normal
normal/153_1306848820671_B1.wav,normal
normal/153_1306848820671_D1.wav,normal
normal/154_1306935608852_A1.wav,normal
normal/154_1306935608852_B.wav,normal
normal/154_1306935608852_B1.wav,normal
normal/154_1306935608852_D.wav,normal
normal/155_1306935902813_B1.wav,normal
normal/158_1306947254705_B2.wav,normal
normal/159_1307018640315_A.wav,normal
normal/159_1307018640315_B1.wav,normal
normal/159_1307018640315_B2.wav,normal
normal/159_1307018640315_C1.wav,normal
normal/167_1307111318050_A.wav,normal
normal/167_1307111318050_C.wav,normal
normal/168_1307970069434_A.wav,normal
normal/168_1307970069434_A2.wav,normal
normal/169_1307970398039_C.wav,normal
normal/170_1307970562729_A.wav,normal
normal/170_1307970562729_B.wav,normal
normal/170_1307970562729_C.wav,normal
normal/172_1307971284351_B.wav,normal
normal/172_1307971284351_B1.wav,normal
normal/173_1307973611151_B.wav,normal
normal/173_1307973611151_C.wav,normal
normal/174_1307987737137_B.wav,normal
normal/174_1307987737137_B1.wav,normal
normal/175_1307987962616_B.wav,normal
normal/175_1307987962616_B1.wav,normal
normal/175_1307987962616_D.wav,normal
normal/176_1307988171173_A.wav,normal
normal/176_1307988171173_B.wav,normal
normal/176_1307988171173_B1.wav,normal
normal/177_1307989650056_A1.wav,normal
normal/177_1307989650056_B.wav,normal
normal/177_1307989650056_D.wav,normal
normal/177_1307989650056_D1.wav,normal
normal/178_1307989887769_B.wav,normal
normal/178_1307989887769_D.wav,normal
normal/179_1307990076841_B.wav,normal
normal/179_1307990076841_D.wav,normal
normal/180_1307990956284_A.wav,normal
normal/180_1307990956284_C.wav,normal
normal/181_1308052613891_B.wav,normal
normal/181_1308052613891_D.wav,normal
normal/183_1308072703477_B.wav,normal
normal/183_1308072703477_C.wav,normal
normal/184_1308073010307_B.wav,normal
normal/184_1308073010307_D.wav,normal
normal/186_1308073648738_C1.wav,normal
normal/186_1308073648738_D.wav,normal
normal/188_1308074301731_C.wav,normal
normal/188_1308074301731_D.wav,normal
normal/190_1308076920011_C1.wav,normal
normal/190_1308076920011_D.wav,normal
normal/191_1308077299430_B.wav,normal
normal/194_1308139824187_A.wav,normal
normal/194_1308139824187_A1.wav,normal
normal/198_1308141739338_C.wav,normal
normal/201_1308144942432_A.wav,normal
normal/201_1308144942432_A1.wav,normal
normal/202_1308145175747_C.wav,normal
normal/202_1308145175747_D.wav,normal
normal/204_1308159229275_C.wav,normal
normal/204_1308159229275_D.wav,normal
normal/206_1308159601959_C.wav,normal
normal/207_1308159792607_C.wav,normal
normal/208_1308159994503_C.wav,normal
normal/209_1308162216750_A.wav,normal
normal/209_1308162216750_A1.wav,normal
normal/210_1308162935880_B.wav,normal
normal/210_1308162935880_B1.wav,normal
normal/210_1308162935880_D1.wav,normal
normal/210_1308162935880_D2.wav,normal
normal/213_1308245263936_C.wav,normal
normal/214_1308245489717_A.wav,normal
normal/215_1308245664733_C.wav,normal
normal/215_1308245664733_C1.wav,normal
normal/216_1308245839516_C.wav,normal
normal/217_1308246111629_C.wav,normal
normal/217_1308246111629_C1.wav,normal
normal/218_1308246311449_C.wav,normal
normal/218_1308246311449_C1.wav,normal
normal/220_1308250132896_C.wav,normal
normal/220_1308250132896_D.wav,normal
normal/224_1308337157445_C.wav,normal
normal/227_1308594233667_B.wav,normal
normal/227_1308594233667_C.wav,normal
normal/230_1308595300880_B.wav,normal
normal/230_1308595300880_C.wav,normal
normal/232_1308748524018_A.wav,normal
normal/232_1308748524018_B.wav,normal
normal/232_1308748524018_B1.wav,normal
normal/232_1308748524018_C.wav,normal
normal/232_1308748524018_D1.wav,normal
normal/235_1308749032454_C.wav,normal
normal/235_1308749032454_D.wav,normal
normal/237_1308750231222_C.wav,normal
normal/238_1309194586293_A.wav,normal
normal/238_1309194586293_B.wav,normal
normal/250_1309202496494_A.wav,normal
normal/250_1309202496494_B.wav,normal
normal/252_1309203336604_B.wav,normal
normal/256_1309351470137_A.wav,normal
normal/258_1309352253234_C.wav,normal
normal/260_1309353164458_C.wav,normal
normal/261_1309353556003_B.wav,normal
normal/262_1309355283807_A.wav,normal
normal/267_1309368735165_A.wav,normal
normal/270_1309369533040_C.wav,normal
normal/273_1309370841191_B.wav,normal
normal/274_1311075637574_A1.wav,normal
normal/274_1311075637574_B.wav,normal
normal/274_1311075637574_B1.wav,normal
normal/274_1311075637574_D.wav,normal
normal/278_1311163365896_A.wav,normal
normal/278_1311163365896_A1.wav,normal
normal/280_1311165195344_A.wav,normal
normal/282_1311166081161_C.wav,normal
normal/283_1311167409239_A.wav,normal
normal/286_1311170606028_A.wav,normal
normal/286_1311170606028_A1.wav,normal
normal/286_1311170606028_B1.wav,normal
normal/286_1311170606028_C.wav,normal
normal/290_1311182875320_A.wav,normal
normal/291_1311185210672_A.wav,normal
normal/294_1311681084248_A.wav,normal
normal/294_1311681084248_B.wav,normal
normal/294_1311681084248_D1.wav,normal
normal/295_1311682673157_D.wav,normal
normal/296_1311682952647_A1.wav,normal
normal/296_1311682952647_A2.wav,normal
normal/298_1311685888900_B.wav,normal
normal/299_1311770522820_C.wav,normal
normal/300_1311772096120_C1.wav,normal
unlabelled_test/101_1305030823364_A.wav,
unlabelled_test/101_1305030823364_D.wav,
unlabelled_test/101_1305030823364_F.wav,
unlabelled_test/103_1305031931979_A.wav,
unlabelled_test/103_1305031931979_C.wav,
unlabelled_test/105_1305033453095_B.wav,
unlabelled_test/105_1305033453095_D.wav,
unlabelled_test/106_1306776721273_B.wav,
unlabelled_test/106_1306776721273_D.wav,
unlabelled_test/107_1305654946865_B.wav,
unlabelled_test/107_1305654946865_D.wav,
unlabelled_test/108_1305654420093_C.wav,
unlabelled_test/109_1305653646620_B.wav,
unlabelled_test/109_1305653646620_D.wav,
unlabelled_test/109_1305653972028_B.wav,
unlabelled_test/109_1305653972028_D.wav,
unlabelled_test/110_1305655332337_D.wav,
unlabelled_test/112_1306243000964_C.wav,
unlabelled_test/113_1306244002866_C.wav,
unlabelled_test/115_1306259437619_D.wav,
unlabelled_test/116_1306258689913_B.wav,
unlabelled_test/117_1306262456650_B1.wav,
unlabelled_test/118_1306262335509_A.wav,
unlabelled_test/118_1306262335509_A1.wav,
unlabelled_test/118_1306262335509_C2.wav,
unlabelled_test/121_1306263877235_B.wav,
unlabelled_test/122_1306325762831_A.wav,
unlabelled_test/122_1306325762831_B.wav,
unlabelled_test/123_1306331925797_A.wav,
unlabelled_test/123_1306331925797_D.wav,
unlabelled_test/125_1306332456645_B2.wav,
unlabelled_test/126_1306777102824_C1.wav,
unlabelled_test/126_1306777102824_D1.wav,
unlabelled_test/127_1306764300147_D.wav,
unlabelled_test/128_1306344005749_C.wav,
unlabelled_test/129_1306344506305_B.wav,
unlabelled_test/130_1306347376079_A.wav,
unlabelled_test/132_1306758754432_A.wav,
unlabelled_test/132_1306758754432_B.wav,
unlabelled_test/132_1306758754432_D.wav,
unlabelled_test/134_1306428161797_A.wav,
unlabelled_test/134_1306428161797_B.wav,
unlabelled_test/135_1306428972976_D.wav,
unlabelled_test/136_1306429977501_A.wav,
unlabelled_test/136_1306429977501_D.wav,
unlabelled_test/137_1306764999211_A.wav,
unlabelled_test/137_1306764999211_B1.wav,
unlabelled_test/137_1306764999211_D2.wav,
unlabelled_test/138_1306762146980_C.wav,
unlabelled_test/139_1306519274653_B.wav,
unlabelled_test/139_1306519274653_C.wav,
unlabelled_test/141_1306520154450_A.wav,
unlabelled_test/141_1306520154450_D.wav,
unlabelled_test/142_1306763049574_C.wav,
unlabelled_test/143_1306763822290_D.wav,
unlabelled_test/144_1306522408528_A.wav,
unlabelled_test/145_1307987561278_A.wav,
unlabelled_test/145_1307987561278_D.wav,
unlabelled_test/146_1306778707532_C.wav,
unlabelled_test/146_1306778707532_D31.wav,
unlabelled_test/147_1306523973811_D.wav,
unlabelled_test/148_1306768801551_A.wav,
unlabelled_test/148_1306768801551_C.wav,
unlabelled_test/148_1306768801551_D.wav,
unlabelled_test/149_1306776016110_C.wav,
unlabelled_test/150_1306776340746_D.wav,
unlabelled_test/151_1306779785624_A1.wav,
unlabelled_test/152_1306779561195_B.wav,
unlabelled_test/152_1306779561195_C.wav,
unlabelled_test/152_1306779561195_D1.wav,
unlabelled_test/153_1306848820671_D.wav,
unlabelled_test/154_1306935608852_A.wav,
unlabelled_test/154_1306935608852_A2.wav,
unlabelled_test/154_1306935608852_D.wav,
unlabelled_test/154_1306935608852_D1.wav,
unlabelled_test/155_1306935902813_B.wav,
unlabelled_test/155_1306935902813_B2.wav,
unlabelled_test/155_1306935902813_D.wav,
unlabelled_test/156_1306936373241_C.wav,
unlabelled_test/156_1306936373241_D.wav,
unlabelled_test/157_1306937583792_C.wav,
unlabelled_test/159_1307018640315_A.wav,
unlabelled_test/159_1307018640315_B.wav,
unlabelled_test/159_1307018640315_C.wav,
unlabelled_test/160_1307100683334_C.wav,
unlabelled_test/161_1307101199321_D.wav,
unlabelled_test/162_1307101835989_C.wav,
unlabelled_test/163_1307104470471_B.wav,
unlabelled_test/163_1307104470471_B1.wav,
unlabelled_test/163_1307104470471_D.wav,
unlabelled_test/164_1307106095995_D.wav,
unlabelled_test/165_1307109069581_B.wav,
unlabelled_test/167_1307111318050_C1.wav,
unlabelled_test/167_1307111318050_D.wav,
unlabelled_test/169_1307970398039_B.wav,
unlabelled_test/169_1307970398039_C1.wav,
unlabelled_test/170_1307970562729_D.wav,
unlabelled_test/171_1307971016233_C.wav,
unlabelled_test/171_1307971016233_F.wav,
unlabelled_test/172_1307971284351_C.wav,
unlabelled_test/172_1307971284351_D.wav,
unlabelled_test/173_1307973611151_D.wav,
unlabelled_test/174_1307987737137_C.wav,
unlabelled_test/175_1307987962616_C.wav,
unlabelled_test/176_1307988171173_A1.wav,
unlabelled_test/176_1307988171173_C.wav,
unlabelled_test/176_1307988171173_C1.wav,
unlabelled_test/177_1307989650056_C.wav,
unlabelled_test/178_1307989887769_A.wav,
unlabelled_test/179_1307990076841_D1.wav,
unlabelled_test/180_1307990956284_B.wav,
unlabelled_test/180_1307990956284_D.wav,
unlabelled_test/181_1308052613891_C.wav,
unlabelled_test/184_1308073010307_C.wav,
unlabelled_test/186_1308073648738_C.wav,
unlabelled_test/186_1308073648738_D1.wav,
unlabelled_test/187_1308073994223_C.wav,
unlabelled_test/189_1308075231945_A.wav,
unlabelled_test/189_1308075231945_C.wav,
unlabelled_test/191_1308077299430_C.wav,
unlabelled_test/191_1308077299430_D.wav,
unlabelled_test/193_1308078104592_A.wav,
unlabelled_test/193_1308078104592_D.wav,
unlabelled_test/194_1308139824187_C.wav,
unlabelled_test/195_1308140095331_D.wav,
unlabelled_test/196_1308141034858_D.wav,
unlabelled_test/197_1308141235553_B.wav,
unlabelled_test/200_1308144251434_C1.wav,
unlabelled_test/201_1308144942432_B.wav,
unlabelled_test/202_1308145175747_B.wav,
unlabelled_test/203_1308162026258_C.wav,
unlabelled_test/204_1308159229275_B1.wav,
unlabelled_test/206_1308159601959_C1.wav,
unlabelled_test/207_1308159792607_B3.wav,
unlabelled_test/209_1308162216750_B.wav,
unlabelled_test/209_1308162216750_C.wav,
unlabelled_test/210_1308162935880_D.wav,
unlabelled_test/212_1308245076477_C.wav,
unlabelled_test/213_1308245263936_B.wav,
unlabelled_test/214_1308245489717_A1.wav,
unlabelled_test/215_1308245664733_D.wav,
unlabelled_test/216_1308245839516_B1.wav,
unlabelled_test/217_1308246111629_A.wav,
unlabelled_test/217_1308246111629_B.wav,
unlabelled_test/217_1308246111629_D.wav,
unlabelled_test/220_1308250132896_A.wav,
unlabelled_test/222_1308336218979_B.wav,
unlabelled_test/227_1308594233667_D.wav,
unlabelled_test/229_1308594979317_C.wav,
unlabelled_test/231_1308748318393_B.wav,
unlabelled_test/231_1308748318393_C.wav,
unlabelled_test/232_1308748524018_A1.wav,
unlabelled_test/232_1308748524018_D.wav,
unlabelled_test/235_1308749032454_C1.wav,
unlabelled_test/235_1308749032454_D1.wav,
unlabelled_test/237_1308750231222_C1.wav,
unlabelled_test/239_1309195730333_D.wav,
unlabelled_test/240_1309196119795_D.wav,
unlabelled_test/242_1309197394064_A.wav,
unlabelled_test/242_1309197394064_C.wav,
unlabelled_test/243_1309197760898_D.wav,
unlabelled_test/245_1309198844065_A.wav,
unlabelled_test/245_1309200438094_C.wav,
unlabelled_test/248_1309201683806_B.wav,
unlabelled_test/248_1309201683806_D.wav,
unlabelled_test/254_1309350589009_B.wav,
unlabelled_test/255_1309351210897_B.wav,
unlabelled_test/259_1309352630271_B.wav,
unlabelled_test/260_1309353164458_A.wav,
unlabelled_test/262_1309355283807_B.wav,
unlabelled_test/264_1309356143724_A.wav,
unlabelled_test/268_1309368960960_A.wav,
unlabelled_test/268_1309368960960_E.wav,
unlabelled_test/270_1309369533040_D.wav,
unlabelled_test/271_1309369876160_B.wav,
unlabelled_test/272_1309370164386_B.wav,
unlabelled_test/274_1311075637574_C.wav,
unlabelled_test/278_1311163365896_C.wav,
unlabelled_test/278_1311163365896_D.wav,
unlabelled_test/280_1311165195344_B.wav,
unlabelled_test/281_1311165683454_C.wav,
unlabelled_test/282_1311166081161_D.wav,
unlabelled_test/284_1311168471850_C.wav,
unlabelled_test/286_1311170606028_B.wav,
unlabelled_test/287_1311170903290_D.wav,
unlabelled_test/288_1311164615284_B.wav,
unlabelled_test/290_1311182875320_B.wav,
unlabelled_test/293_1311680805936_B.wav,
unlabelled_test/293_1311680805936_B2.wav,
unlabelled_test/294_1311681084248_D.wav,
unlabelled_test/296_1311682952647_A.wav,
unlabelled_test/296_1311682952647_B.wav,
unlabelled_test/300_1311772096120_B.wav,
unlabelled_test/300_1311772096120_C.wav,
unlabelled_test/300_1311772096120_D.wav,
extrastole/noisy_murmur/135_1306428972976_A.wav,murmurnoisymurmur
extrastole/noisy_murmur/135_1306428972976_B.wav,murmurnoisymurmur
extrastole/noisy_murmur/135_1306428972976_C.wav,murmurnoisymurmur
extrastole/noisy_murmur/156_1306936373241_A.wav,murmurnoisymurmur
extrastole/noisy_murmur/156_1306936373241_B1.wav,murmurnoisymurmur
extrastole/noisy_murmur/160_1307100683334_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/161_1307101199321_B.wav,murmurnoisymurmur
extrastole/noisy_murmur/161_1307101199321_C.wav,murmurnoisymurmur
extrastole/noisy_murmur/162_1307101835989_B_1.wav,murmurnoisymurmur
extrastole/noisy_murmur/162_1307101835989_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/164_1307106095995_C1.wav,murmurnoisymurmur
extrastole/noisy_murmur/165_1307109069581_A.wav,murmurnoisymurmur
extrastole/noisy_murmur/165_1307109069581_C1.wav,murmurnoisymurmur
extrastole/noisy_murmur/165_1307109069581_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/171_1307971016233_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/171_1307971016233_F.wav,murmurnoisymurmur
extrastole/noisy_murmur/185_1308073325396_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/200_1308144251434_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/231_1308748318393_A.wav,murmurnoisymurmur
extrastole/noisy_murmur/240_1309201366049_C.wav,murmurnoisymurmur
extrastole/noisy_murmur/240_1309201366049_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/243_1309197760898_B.wav,murmurnoisymurmur
extrastole/noisy_murmur/243_1309197760898_C.wav,murmurnoisymurmur
extrastole/noisy_murmur/272_1309370164386_C.wav,murmurnoisymurmur
extrastole/noisy_murmur/288_1311164615284_B1.wav,murmurnoisymurmur
extrastole/noisy_murmur/288_1311164615284_C.wav,murmurnoisymurmur
extrastole/noisy_murmur/292_1311185449649_D.wav,murmurnoisymurmur
extrastole/noisy_murmur/293_1311680805936_C.wav,murmurnoisymurmur
extrastole/noisy_murmur/293_1311680805936_D.wav,murmurnoisymurmur
normal/noisy_normal/101_1305030823364_B.wav,normalnoisynormal
normal/noisy_normal/101_1305030823364_E.wav,normalnoisynormal
normal/noisy_normal/104_1305032492469_A.wav,normalnoisynormal
normal/noisy_normal/105_1305033453095_A.wav,normalnoisynormal
normal/noisy_normal/105_1305033453095_C.wav,normalnoisynormal
normal/noisy_normal/106_1306776721273_A.wav,normalnoisynormal
normal/noisy_normal/107_1305654946865_A.wav,normalnoisynormal
normal/noisy_normal/108_1305654420093_A.wav,normalnoisynormal
normal/noisy_normal/108_1305654420093_B.wav,normalnoisynormal
normal/noisy_normal/109_1305653646620_A.wav,normalnoisynormal
normal/noisy_normal/109_1305653972028_A.wav,normalnoisynormal
normal/noisy_normal/109_1305653972028_C.wav,normalnoisynormal
normal/noisy_normal/109_1305653972028_E.wav,normalnoisynormal
normal/noisy_normal/109_1305653972028_F.wav,normalnoisynormal
normal/noisy_normal/110_1305655332337_A.wav,normalnoisynormal
normal/noisy_normal/110_1305655332337_B.wav,normalnoisynormal
normal/noisy_normal/113_1306244002866_A.wav,normalnoisynormal
normal/noisy_normal/113_1306244002866_B.wav,normalnoisynormal
normal/noisy_normal/115_1306259437619_A1.wav,normalnoisynormal
normal/noisy_normal/115_1306259437619_B.wav,normalnoisynormal
normal/noisy_normal/117_1306262456650_A.wav,normalnoisynormal
normal/noisy_normal/117_1306262456650_C.wav,normalnoisynormal
normal/noisy_normal/117_1306262456650_D.wav,normalnoisynormal
normal/noisy_normal/118_1306262335509_B.wav,normalnoisynormal
normal/noisy_normal/118_1306262335509_C1.wav,normalnoisynormal
normal/noisy_normal/118_1306262335509_D.wav,normalnoisynormal
normal/noisy_normal/121_1306263877235_A.wav,normalnoisynormal
normal/noisy_normal/121_1306263877235_C.wav,normalnoisynormal
normal/noisy_normal/121_1306263877235_D.wav,normalnoisynormal
normal/noisy_normal/123_1306331925797_B.wav,normalnoisynormal
normal/noisy_normal/123_1306331925797_C.wav,normalnoisynormal
normal/noisy_normal/125_1306332456645_A1.wav,normalnoisynormal
normal/noisy_normal/125_1306332456645_A2.wav,normalnoisynormal
normal/noisy_normal/125_1306332456645_B1.wav,normalnoisynormal
normal/noisy_normal/125_1306332456645_C.wav,normalnoisynormal
normal/noisy_normal/125_1306332456645_D.wav,normalnoisynormal
normal/noisy_normal/127_1306764300147_D1.wav,normalnoisynormal
normal/noisy_normal/129_1306344506305_A.wav,normalnoisynormal
normal/noisy_normal/129_1306344506305_C.wav,normalnoisynormal
normal/noisy_normal/130_1306347376079_B.wav,normalnoisynormal
normal/noisy_normal/130_1306347376079_C.wav,normalnoisynormal
normal/noisy_normal/132_1306758754432_B1.wav,normalnoisynormal
normal/noisy_normal/132_1306758754432_C.wav,normalnoisynormal
normal/noisy_normal/133_1306759619127_A1.wav,normalnoisynormal
normal/noisy_normal/133_1306759619127_B1.wav,normalnoisynormal
normal/noisy_normal/133_1306759619127_C.wav,normalnoisynormal
normal/noisy_normal/133_1306759619127_D1.wav,normalnoisynormal
normal/noisy_normal/134_1306428161797_B1.wav,normalnoisynormal
normal/noisy_normal/134_1306428161797_D1.wav,normalnoisynormal
normal/noisy_normal/136_1306429977501_B.wav,normalnoisynormal
normal/noisy_normal/136_1306429977501_C.wav,normalnoisynormal
normal/noisy_normal/136_1306429977501_D1.wav,normalnoisynormal
normal/noisy_normal/137_1306764999211_A1.wav,normalnoisynormal
normal/noisy_normal/137_1306764999211_A2.wav,normalnoisynormal
normal/noisy_normal/137_1306764999211_B.wav,normalnoisynormal
normal/noisy_normal/137_1306764999211_C1.wav,normalnoisynormal
normal/noisy_normal/137_1306764999211_D1.wav,normalnoisynormal
normal/noisy_normal/138_1306762146980_A.wav,normalnoisynormal
normal/noisy_normal/138_1306762146980_D.wav,normalnoisynormal
normal/noisy_normal/139_1306519274653_D.wav,normalnoisynormal
normal/noisy_normal/140_1306519735121_C.wav,normalnoisynormal
normal/noisy_normal/141_1306520154450_A1.wav,normalnoisynormal
normal/noisy_normal/141_1306520154450_B1.wav,normalnoisynormal
normal/noisy_normal/141_1306520154450_C1.wav,normalnoisynormal
normal/noisy_normal/142_1306763049574_A.wav,normalnoisynormal
normal/noisy_normal/142_1306763049574_B.wav,normalnoisynormal
normal/noisy_normal/142_1306763049574_D.wav,normalnoisynormal
normal/noisy_normal/143_1306763822290_A.wav,normalnoisynormal
